"","HHID","hhsize","hhsize_ae","dep_ratio","hh_head_age","hh_head_sex","hh_head_sch","hh_head_read","comm","stratum","urban","int_month","int_year","sh_tof_w_b","sh_tof_wo_b","sh_fruit_w_b","sh_fruit_wo_b","sh_cash","land_size","exp_food","exp_food_pur","exp_food_away","exp_food_own","exp_food_free","exp_nodurable","exp_durable","tot_exp","self_con_fruit","self_con_cash","self_con_other","harv_q_fruit","harv_q_cash","harv_q_other","inc_fruit","inc_cash","inc_other","inc_ag_total","share_fruit","share_treesonfarm","lvst_large","lvst_small","lvst_poul","wave"
"7187","2083000503",10,1.89,1,0,0,NA,1,"2080005","Eastern",0,3,2011,0,0,0,0,0,5.57,34091.9590088,6840.2807,0,22873.8986608,4377.779648,1095320.4679296,63477.804896,2931580.1412832,0,0,0.374848484848485,0,0,82.5,0,0,317389.02448,317389.02448,0,0,1,3,15,"11"
"7188","2083000504",10,2.43,1,0,0,NA,1,"2080005","Eastern",0,3,2011,0,0,0,0,0,7,34091.9590088,11710.5605584,0,22381.3984504,0,1171493.8338048,295719.0152224,3239994.7174848,0,0,0.569195011337868,0,0,76.75,0,0,155192.2885216,155192.2885216,0,0,4,4,20,"11"
"7189","2083000505",8,1.35,1,0,0,NA,1,"2080005","Eastern",0,3,2011,0,0,0,0,0,12,23366.3988712,15595.839996,0,6019.447016,1751.1118592,1218773.8540032,306444.57536,2740271.1706656,0,0,0.502910052910053,0,0,69,0,0,18605.563504,18605.563504,0,0,4,5,20,"11"
"7190","2083000506",17,4.05,1,0,0,NA,1,"2080005","Eastern",0,9,2011,0,0,0,0,0,11,73601.420332,43887.2409712,0,29714.1793608,0,1570747.3377024,427818.5161008,5825839.7110672,0,0,0.521281201068435,0,0,126.5,0,0,122030.607688,122030.607688,0,0,0,3,12,"11"
"7191","2083000507",11,2.7,1,0,0,NA,1,"2080005","Eastern",0,3,2011,0,0,0,0,0,7.30000001192093,54010.8564072,18988.6192232,0,33927.792272,1094.444912,1728347.4050304,547605.5117192,5084517.449924,0,0,0.765671296296296,0,0,167,0,0,641344.718432,641344.718432,0,0,14,18,14,"11"
"7192","2083000508",15,3.78,1,0,0,NA,1,"2080005","Eastern",0,3,2011,0,0,0,0,0,13.74,48771.201391,19658.9667318,0,29112.2346592,0,2144017.582608,2150529.5298344,6830649.5847744,0,0,0.414766999552958,0,0,207,0,0,570205.799152,570205.799152,0,0,10,18,30,"11"
"7193","2083000509",10,1.62,1,0,0,NA,1,"2080005","Eastern",0,9,2011,0,0,0,0,0,7,55378.9125472,9631.1152256,0,25281.6774672,20466.1198544,2148614.2512384,324502.916408,5352820.6201008,0,0,0.642211538461538,0,0,243.5,0,0,283461.232208,283461.232208,0,0,5,11,4,"11"
"7194","208300050903",6,1.62,1,0,0,NA,1,"2080005","Eastern",0,3,2011,0,0,0,0,0,8,33380.569816,9959.4486992,0,14446.6728384,8974.4482784,328333.4736,220640.0942592,2284763.1982912,0,0,0.41697199740678,0,0,81.4,0,0,215058.425208,215058.425208,0,0,1,3,14,"11"
"7195","208300050909",4,1.08,1,0,0,NA,1,"2080005","Eastern",0,9,2011,0,0,0,0,0,10,22244.5928364,7250.697542,0,12805.0054704,2188.889824,1020460.4359488,174016.741008,2351196.0044496,0,0,0.38880772005772,0,0,84.5,0,0,275800.117824,275800.117824,0,0,0,0,12,"11"
"7196","208300050912",8,2.16,1,0,0,NA,1,"2080005","Eastern",0,9,2011,0,0,0,0,0,5,96475.3189928,33380.569816,15322.228768,37648.9049728,10123.615436,1108453.8068736,348580.704472,6473751.0989712,0,0,0.409653465346535,0,0,212.5,0,0,0,0,0,0,6,5,13,"11"
"7197","2083000510",10,1.89,1,0,0,NA,1,"2080005","Eastern",0,3,2011,0,0,0,0,0,12,83451.42454,72288.0864376,0,11163.3381024,0,1994954.1855936,370469.602712,6704897.8643856,0,0,0.213095238095238,0,0,65,0,0,651194.72264,651194.72264,0,0,0,7,3,"11"
"7198","2083000701",2,0.54,1,0,0,NA,1,"2080007","Eastern",0,12,2010,0,0,0,0,0,1.5,15500.0760662,1819.5146662,0,2736.11228,10944.44912,502350.214608,33380.569816,1341734.7398664,0,0,0.416666666666667,0,0,10,0,0,82083.3684,82083.3684,0,0,0,0,5,"11"
"7199","2083000702",3,0.54,1,0,0,NA,1,"2080007","Eastern",0,6,2011,0,0,0,0,0,3,31027.5132552,10780.2823832,4377.779648,15869.451224,0,529273.5594432,123672.275056,2266376.5237696,0,0,0.193939393939394,0,0,32.5,0,0,54722.2456,54722.2456,0,0,4,4,8,"11"
"7200","208300070203",6,1.35,1,0,0,NA,1,"2080007","Eastern",0,6,2011,0,0,0,0,0,5,36116.682096,18496.1190128,0,17620.5630832,0,693440.2962432,133850.6127376,2705358.3779728,0,0,0.22662037037037,0,0,36,0,0,94560.0403968,94560.0403968,0,0,0,0,4,"11"
"7201","2083000703",8,1.35,1,0,0,NA,1,"2080007","Eastern",0,6,2011,0,0,0,0,0,2.25,16854.4516448,14337.2283472,0,0,2517.2232976,542406.8983872,48155.576128,1466993.9600448,0,0,0.418589743589744,0,0,284,0,0,0,0,0,0,0,4,12,"11"
"7202","2083000704",9,1.89,1,NA,1,NA,1,"2080007","Eastern",0,12,2010,0,0,0,0,0,4.19999998807907,31957.7914304,26923.3448352,3940.0016832,1094.444912,0,848413.6957824,66761.139632,2576979.9897952,0,0,0.770833333333333,0,0,38,0,0,0,0,0,0,2,0,19,"11"
"7203","208300070403",5,1.08,1,0,0,NA,1,"2080007","Eastern",0,4,2011,0,0,0,0,0,5,16197.7846976,13242.7834352,0,1641.667368,1313.3338944,239026.7687808,90401.1497312,1171712.7227872,0,0,0.414646464646465,0,0,284.5,0,0,169638.96136,169638.96136,0,0,0,1,6,"11"
"7204","2083000705",14,3.78,1,0,0,NA,1,"2080007","Eastern",0,6,2011,0,0,0,0,0,16.4999999284744,48100.8538824,9576.39298,0,37211.127008,1313.3338944,1363240.5823872,188463.4138464,4052948.3981184,0,0,0.228835978835979,0,0,13,0,0,439966.854624,439966.854624,0,0,6,4,4,"11"
"7205","2083000706",14,2.97,1,0,1,NA,1,"2080007","Eastern",0,12,2010,0,0,0,0,0,9,50098.2158468,19043.3414688,0,31054.874378,0,500380.2137664,877197.596968,3982685.034768,0,0,0.569404761904762,0,0,32.5,0,0,9850.004208,9850.004208,0,0,7,17,15,"11"
"7206","2083000707",10,1.35,1,0,1,NA,1,"2080007","Eastern",0,12,2010,0,0,0,0,0,3,8659.7953662,3078.126315,0,2736.11228,2845.5567712,427490.1826272,95763.9298,973563.4714696,0,0,0.5,0,0,20,0,0,0,0,0,0,1,0,0,"11"
"7207","2083000708",5,1.35,1,0,0,NA,1,"2080007","Eastern",0,6,2011,0,0,0,0,0,4,15924.1734696,13406.950172,1094.444912,875.5559296,547.222456,669800.286144,116011.160672,1613868.4672352,0,0,0.333333333333333,0,0,4,0,0,0,0,0,0,2,1,0,"11"
"7208","2083000709",9,1.89,1,0,0,NA,1,"2080007","Eastern",0,12,2010,0,0,0,0,0,13,74750.5874896,36992.2380256,0,37211.127008,547.222456,3475081.4845824,323299.0270048,7685411.0610464,0,0,0.358518518518519,0,0,528,0,0,32833.34736,32833.34736,0,0,18,38,0,"11"
"7209","2083000710",9,2.43,1,0,0,NA,1,"2080007","Eastern",0,6,2011,0,0,0,0,0,0,58662.2472832,22983.343152,0,35350.5706576,328.3334736,1499827.3074048,156286.7334336,4706550.8995648,0,0,0.958333333333333,0,0,5,0,0,0,0,0,0,11,4,12,"11"
"7210","2083000801",13,2.7,1,0,0,NA,1,"2080008","Eastern",0,10,2010,0,0,0,0,0,1.39000000745058,30918.068764,2790.8345256,0,28127.2342384,0,662576.9497248,41041.6842,2311358.2096528,0,0,0.619047619047619,0,0,27,0,0,56911.135424,56911.135424,0,0,5,8,4,"11"
"7211","2083000802",12,2.43,1,0,1,NA,1,"2080008","Eastern",0,4,2011,0,0,0,0,0,17.5,17784.72982,273.611228,0,17511.118592,0,1884634.138464,78252.811208,2887692.900312,0,0,0.296296296296296,0,0,12,0,0,0,0,0,0,3,7,17,"11"
"7212","2083000803",4,1.08,1,0,1,NA,1,"2080008","Eastern",0,10,2010,0,0,0,0,0,4.12,12066.2551548,437.7779648,0,11628.47719,0,597566.921952,359525.153592,1584537.3435936,0,0,0.399954212454212,0,0,50,0,0,91933.372608,91933.372608,0,0,11,6,4,"11"
"7213","2083000804",6,1.08,1,0,0,NA,1,"2080008","Eastern",0,10,2010,0,0,0,0,0,6.89,28086.1925542,7729.517191,0,15760.0067328,4596.6686304,499066.879872,109991.713656,2069540.6063464,0,0,0.1025,0,0,77,0,0,529711.337408,529711.337408,0,0,6,16,10,"11"
"7214","2083000805",9,1.89,1,0,0,NA,1,"2080008","Eastern",0,4,2011,0,0,0,0,0,1.5,15677.9233644,1231.250526,1094.444912,11710.5605584,1641.667368,1820280.7776384,209586.200648,2845118.9932352,0,0,0.513151283240569,0,0,67.5,0,0,85366.703136,85366.703136,0,0,0,5,25,"11"
"7215","208300080502",4,1.08,1,0,0,NA,1,"2080008","Eastern",0,4,2011,0,0,0,0,0,4.07,34912.7926928,17511.118592,0,13680.5614,3721.1127008,665860.2844608,83725.035768,2565050.5402544,0,0,0.582453416149068,0,0,48,0,0,0,0,0,0,0,1,26,"11"
"7216","2083000806",8,2.16,1,0,0,NA,1,"2080008","Eastern",0,10,2010,0,0,0,0,0,3.05000001192093,29139.595782,11519.0326988,0,13242.7834352,4377.779648,1354047.2451264,33818.3477808,2903124.5735712,0,0,0.708395337301587,0,0,66.25,0,0,39400.016832,39400.016832,0,0,7,4,12,"11"
"7217","2083000807",12,2.97,1,0,0,NA,1,"2080008","Eastern",0,4,2011,0,0,0,0,0,11.37,57376.2745116,32970.152974,0,21122.7868016,3283.334736,2085574.2243072,928745.9523232,5997886.4512336,0,0,0.491404763818557,0,0,700,0,0,760639.21384,760639.21384,0,0,8,16,17,"11"
"7218","2083000808",6,1.35,1,0,0,NA,1,"2080008","Eastern",0,4,2011,0,0,0,0,0,9.71,46842.2422336,13516.3946632,11491.671576,18550.8412584,3283.334736,615953.5964736,216590.6480848,3268340.8407056,0,0,0.421969696969697,0,0,28,0,0,221077.872224,221077.872224,0,0,6,6,6,"11"
"7219","2083000809",11,2.97,1,0,0,NA,1,"2080008","Eastern",0,4,2011,0,0,0,0,0,6.36,40822.7952176,27142.2338176,2188.889824,11491.671576,0,1912214.1502464,809342.012424,7889087.2591696,0,0,0.538333333333333,0,0,112.5,0,0,311916.79992,311916.79992,0,0,7,4,20,"11"
"7220","208300080903",6,1.62,1,0,1,NA,1,"2080008","Northern",0,11,2010,0,0,0,0,0,0,39810.433674,39810.433674,0,0,0,811640.3467392,65119.472264,2946902.3700512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7221","2083000810",12,0.54,1,0,0,NA,1,"2080008","Eastern",0,10,2010,0,0,0,0,0,17.5900000476837,17182.7851184,766.1114384,437.7779648,12695.5609792,3283.334736,1509020.6446656,223266.762048,2625792.2328704,0,0,0.565951178451178,0,0,70.5,0,0,109444.4912,109444.4912,0,0,0,10,27,"11"
"7222","2091000301",1,0.27,1,0,0,NA,1,"2090003","Eastern",1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7223","2091000306",5,1.08,1,0,1,NA,1,"2090003","Eastern",1,10,2010,0,0,0,0,0,0,41397.3787964,41397.3787964,0,0,0,1980507.5127552,517125.22092,4650296.431088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7224","2091000308",13,2.97,1,0,1,NA,1,"2090003","Eastern",1,10,2010,0,0,0,0,0,2.25,62383.359984,60413.3591424,0,1970.0008416,0,3028547.9604864,881028.15416,7153510.8338144,0,0,0.796850393700787,0,0,11.54,0,0,0,0,0,0,0,0,0,"11"
"7225","2091000312",8,2.16,1,0,0,NA,1,"2090003","Eastern",1,10,2010,0,0,0,0,0,0,74312.8095248,72342.8086832,0,1970.0008416,0,5508122.3531136,5114341.073776,15681863.3660832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7226","2091000603",6,1.62,1,0,0,NA,1,"2090006","Eastern",1,1,2011,0,0,0,0,0,0,32888.0696056,32888.0696056,0,0,0,1807147.4386944,510230.2179744,4027557.27616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7227","2091000607",6,1.35,1,0,1,NA,1,"2090006","Eastern",1,1,2011,0,0,0,0,0,0,21423.7591524,15294.8676452,6128.8915072,0,0,3896661.6646848,1380313.9230144,10450197.7977408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7228","2091000608",14,2.7,1,NA,0,NA,NA,"2090006","Eastern",1,7,2011,0,0,0,0,0,0,88868.9268544,77486.6997696,0,0,11382.2270848,661394.94921984,194811.194336,5477390.33998464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7229","2091000609",11,2.97,1,0,0,NA,1,"2090006","Eastern",1,7,2011,0,0,0,0,0,0,15294.8676452,15294.8676452,0,0,0,661394.94921984,194811.194336,7568874.56681664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7230","2091000610",1,0.27,1,0,0,NA,NA,"2090006","Eastern",1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7231","209100061003",11,2.97,1,0,0,NA,1,"2090006","Eastern",1,7,2011,0,0,0,0,0,0,16389.3125572,15294.8676452,0,0,1094.444912,3207161.3701248,4301168.50416,12586225.9324912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7232","2091000611",9,2.43,1,0,1,NA,1,"2090006","Eastern",1,1,2011,0,0,0,0,0,0,15294.8676452,15294.8676452,0,0,0,3752194.9363008,3518640.39208,12074135.1581664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7233","2093003301",8,1.89,1,0,0,NA,1,"2090033","Eastern",0,10,2010,0.384615376679855,0.192307688339928,0.192307688339928,0,0.192307688339928,1.30000002682209,31629.4579568,20466.1198544,0,11163.3381024,0,564733.574592,105066.711552,2314532.0998976,0.545454545454545,0,0.214030769230769,66,31,126,0,98500.04208,30644.457536,129144.499616,0,0.76271186440678,0,6,9,"11"
"7234","2093003302",12,0.81,1,NA,0,NA,NA,"2090033","Eastern",0,4,2011,0.437499999592546,0.187499999825377,0.249999999767169,0,0.187499999825377,8.00000000745058,8427.2258224,5472.22456,0,766.1114384,2188.889824,277113.4517184,193169.526968,908498.7214512,0.666666666666667,0,0.614285714285714,75,3,70,0,369922.380256,15322.228768,385244.609024,0,0.960227272727273,0,2,4,"11"
"7235","2093003303",7,1.62,1,0,0,NA,1,"2090033","Eastern",0,10,2010,0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,3,24023.0658184,8591.3925592,0,12695.5609792,2736.11228,154973.3995392,20575.5643456,1424748.3864416,1,0,0.592592592592593,12,60,242,0,65666.69472,0,65666.69472,0,1,1,2,17,"11"
"7236","2093003304",2,0.54,1,0,0,NA,1,"2090033","Eastern",0,10,2010,0.333333333333333,0,0.333333333333333,0,0,0.75,10616.1156464,4158.8906656,4049.4461744,1532.2228768,875.5559296,131333.38944,19152.78596,702524.1890128,1,0,1,9,0,5,0,0,0,0,0,0,0,0,0,"11"
"7237","2093003305",5,1.08,1,0,0,NA,1,"2090033","Eastern",0,10,2010,0.375,0.1875,0.1875,0,0.1875,4,35706.265254,25856.261046,0,9850.004208,0,554226.9034368,58005.580336,2468958.2769808,0.473684210526316,0,0.819444444444444,38,55,229,0,93027.81752,0,93027.81752,0,1,1,0,0,"11"
"7238","2093003306",5,1.08,1,0,0,NA,1,"2090033","Eastern",0,4,2011,0.285714285714286,0.142857142857143,0.142857142857143,0,0.142857142857143,7,14446.6728384,12805.0054704,0,1641.667368,0,594940.2541632,0,0,1,1,0.767857142857143,9,2,13,0,0,8208.33684,8208.33684,0,0,0,0,5,"11"
"7239","209300330602",5,1.35,1,0,1,NA,1,"2090033","Eastern",0,4,2011,0,0,0,0,0,3,17730.0075744,13571.1169088,0,1970.0008416,2188.889824,160226.7351168,15869.451224,1098056.5802096,0,0,0.652777777777778,0,0,19,0,0,99813.3759744,99813.3759744,0,0,0,3,3,"11"
"7240","209300330603",9,2.43,1,0,0,NA,1,"2090033","Eastern",0,4,2011,0.166666666666667,0,0.166666666666667,0,0,3,40385.0172528,25828.8999232,0,13461.6724176,1094.444912,0,749147.542264,0,0.75,0,0.671428571428571,72,0,396,91933.372608,0,0,91933.372608,1,1,1,6,0,"11"
"7241","2093003307",1,0.27,1,0,0,NA,1,"2090033","Eastern",0,10,2010,0.4,0.2,0.2,0,0.2,1.25,4487.2241392,0,0,0,4487.2241392,86023.3700832,0,0,1,0,0.666666666666667,10,15,6,0,32833.34736,0,32833.34736,0,1,0,0,0,"11"
"7242","2093003308",2,0.54,1,0,0,NA,1,"2090033","Eastern",0,4,2011,0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,3,4487.2241392,1422.7783856,0,3064.4457536,0,102440.0437632,3283.334736,339059.0337376,1,0,0.5,11,0,4,0,0,0,0,0,0,0,1,0,"11"
"7243","2093003309",8,2.16,1,0,0,NA,1,"2090033","Eastern",0,10,2010,0.25,0.0416666666666667,0.208333333333333,0,0.0416666666666667,6,31355.8467288,7934.725612,0,23311.6766256,109.4444912,421580.1801024,85530.8698728,2137615.0798728,1,0,0.591527777777778,82,50,495,0,54722.2456,105066.711552,159788.957152,0,0.342465753424658,1,0,7,"11"
"7244","2093003310",12,3.24,1,0,0,NA,1,"2090033","Eastern",0,4,2011,0.4375,0.125,0.3125,0,0.125,8,34475.014728,5910.0025248,0,28565.0122032,0,1363240.5823872,251175.107304,3407116.4555472,1,0,0.899585406301824,140,330,357,0,344750.14728,38305.57192,383055.7192,0,0.9,0,0,0,"11"
"7245","2101000205",3,0.27,1,0,1,NA,1,"2100002","Eastern",1,11,2010,0,0,0,0,0,0.850000008940697,22709.731924,10123.615436,6566.669472,4049.4461744,1970.0008416,167450.071536,79894.478576,1428250.61016,0,0,0.416666666666667,0,0,8,0,0,8755.559296,8755.559296,0,0,0,0,0,"11"
"7246","2101000206",1,0.27,1,0,1,NA,1,"2100002","Eastern",1,11,2010,0,0,0,0,0,0,14090.978242,9165.976138,0,0,4925.002104,1407893.9347968,21888.89824,2162513.7016208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7247","210100020602",5,1.35,1,0,0,NA,1,"2100002","Central",1,7,2011,0,0,0,0,0,0,76857.3939452,73792.9481916,0,0,3064.4457536,2392894.3555968,76611.14384,6466089.9845872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7248","2101000207",8,1.89,1,0,1,NA,1,"2100002","Eastern",1,11,2010,0,0,0,0,0,3.00000002980232,19535.8416792,14282.5061016,0,5253.3355776,0,861547.0347264,144466.728384,2021877.5304288,0,0,0.65,0,0,16.5,0,0,26266.677888,26266.677888,0,0,0,2,6,"11"
"7249","2101000208",7,1.89,1,0,0,NA,1,"2100002","Eastern",1,5,2011,0,0,0,0,0,0,16963.896136,4925.002104,0,12038.894032,0,186493.4130048,227644.541696,1296260.5537728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7250","2101000210",1,0.27,1,0,0,NA,1,"2100002","Eastern",1,5,2011,0,0,0,0,0,0,0,0,0,0,0,571300.244064,38305.57192,2003928.633872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7251","2101000211",7,1.89,1,0,0,NA,1,"2100002","Eastern",1,11,2010,0,0,0,0,0,2,37101.6825168,34912.7926928,0,0,2188.889824,551600.235648,96311.152256,2577198.8787776,0,0,0.9,0,0,7,0,0,0,0,0,0,0,0,0,"11"
"7252","2102100330903",11,2.97,1,0,0,NA,1,"1020033","Central",1,7,2011,0,0,0,0,0,0,70920.0302976,65666.69472,0,5253.3355776,0,3029861.2943808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11"
"7253","2103000402",9,2.43,1,0,0,NA,1,"2100004","Eastern",0,5,2011,0.0526315789473684,0,0.0526315789473684,0,0,9.5,61398.3595632,36554.4600608,0,24843.8995024,0,824773.6856832,558166.90512,4575655.2880896,1,0,0.35,30,0,81,0,0,118200.050496,118200.050496,0,0,4,1,38,"11"
"7254","2103000403",4,1.08,1,0,1,NA,1,"2100004","Eastern",0,5,2011,0.166666666666667,0,0.166666666666667,0,0,3,45528.9083392,6347.7804896,0,39181.1278496,0,141840.0605952,0,0,1,0,0.466666666666667,3,0,13.5,0,0,0,0,0,0,1,0,0,"11"
"7255","2103000404",6,1.62,1,0,1,NA,1,"2100004","Eastern",0,5,2011,0,0,0,0,0,3,14884.4508032,4487.2241392,0,10397.226664,0,94560.0403968,29550.012624,898101.4947872,0,0,0.833333333333333,0,0,20.5,0,0,76611.14384,76611.14384,0,0,0,0,0,"11"
"7256","2103000405",8,2.16,1,0,0,NA,1,"2100004","Eastern",0,11,2010,0,0,0,0,0,3.53,58443.3583008,30206.6795712,0,21670.0092576,6566.669472,665860.2844608,1995173.074576,5700087.9906784,0,0,0.8,0,0,37.5,0,0,153222.28768,153222.28768,0,0,2,0,10,"11"
"7257","2103000406",8,2.16,1,0,0,NA,1,"2100004","Eastern",0,11,2010,0.025,0,0.025,0,0,20,78635.8669272,24898.621748,0,51001.1328992,2736.11228,341466.812544,190980.637144,4621512.5299024,1,0,0.365873015873016,48,0,152,0,0,1943734.163712,1943734.163712,0,0,0,4,17,"11"
"7258","2103000407",7,1.89,1,0,0,NA,1,"2100004","Eastern",0,11,2010,0,0,0,0,0,4.96,26595.0113616,12969.1722072,0,13625.8391544,0,824773.6856832,204113.976088,2411828.2525744,0,0,0.523238095238095,0,0,41,0,0,235305.65608,235305.65608,0,0,2,1,4,"11"
"7259","2103000408",10,1.89,1,0,1,NA,1,"2100004","Eastern",0,5,2011,0,0,0,0,0,2.94,26704.4558528,11053.8936112,0,15650.5622416,0,249533.439936,1018928.213072,2657093.3573536,0,0,0.50625,0,0,132,0,0,207944.53328,207944.53328,0,0,2,2,0,"11"
"7260","2103000409",4,1.08,1,0,1,NA,1,"2100004","Eastern",0,11,2010,0.0769230769230769,0,0.0769230769230769,0,0,6.5,15541.1177504,4815.5576128,0,10178.3376816,547.222456,432086.8512576,82083.3684,1322308.3426784,0.942857142857143,0,0.573737373737374,35,0,24.5,0,0,309727.910096,309727.910096,0,0,0,1,0,"11"
"7261","2103000410",10,2.7,1,0,0,NA,1,"2100004","Eastern",0,5,2011,0,0,0,0,0,7.75,36280.8488328,17620.5630832,0,18660.2857496,0,231146.7654144,2188.889824,2119939.794544,0,0,0.466666666666667,0,0,22,0,0,216700.092576,216700.092576,0,0,2,4,0,"11"
"7262","2103000411",5,1.35,1,0,1,NA,1,"2100004","Eastern",0,11,2010,0,0,0,0,0,3.39999997615814,11081.254734,957.639298,0,4651.390876,5472.22456,200940.0858432,25172.232976,802337.5649872,0,0,0.588095238095238,0,0,15,0,0,68950.029456,68950.029456,0,0,2,0,0,"11"
"7263","2103000602",9,2.43,1,0,0,NA,1,"2100006","Eastern",0,9,2011,0,0,0,0,0,4.35,44215.5744448,1532.2228768,0,37430.0159904,5253.3355776,1256860.5369408,33927.792272,3589998.2003424,0,0,0.6,0,0,67,0,0,131333.38944,131333.38944,0,0,0,0,2,"11"
"7264","2103000603",11,2.7,1,0,0,NA,1,"2100006","Eastern",0,9,2011,0,0,0,0,0,3.50000001490116,70263.3633504,70263.3633504,0,0,0,2627981.1226944,2825856.762784,9107532.7796992,0,0,0.584415584415584,0,0,39.5,0,0,175111.18592,175111.18592,0,0,0,0,79,"11"
"7265","2103000604",6,1.62,1,0,0,NA,1,"2100006","Eastern",0,9,2011,0,0,0,0,0,1.53,31738.902448,3611.6682096,0,27251.6783088,875.5559296,165480.0706944,65119.472264,1881022.4702544,0,0,0.4,0,0,5.5,0,0,0,0,0,0,2,0,0,"11"
"7266","2103000605",8,2.16,1,0,0,NA,1,"2100006","Eastern",0,3,2011,0,0,0,0,0,9,52095.5778112,14446.6728384,0,37648.9049728,0,271860.1161408,437230.742344,3418060.9046672,0,0,0.54047619047619,0,0,10.5,0,0,601944.7016,601944.7016,0,0,1,1,15,"11"
"7267","2103000606",9,2.43,1,0,0,NA,1,"2100006","Eastern",0,9,2011,0.0666666673289405,0.0666666673289405,0.0666666673289405,0.0666666673289405,0,1.50000000745058,43941.9632168,3775.8349464,0,40166.1282704,0,325706.8058112,26266.677888,2636955.5709728,1,0,0.571428571428571,1,0,90,5472.22456,0,328333.4736,333805.69816,0.0163934426229508,0.0163934426229508,1,2,0,"11"
"7268","2103000607",11,2.97,1,0,0,NA,1,"2100006","Eastern",0,9,2011,0,0,0,0,0,1.9,37101.6825168,6457.2249808,0,30644.457536,0,727586.9774976,248438.995024,2905313.4633952,0,0,0.866666666666667,0,0,21.5,0,0,98500.04208,98500.04208,0,0,2,1,10,"11"
"7269","2103000609",3,0.81,1,0,0,NA,1,"2100006","Eastern",0,3,2011,0,0,0,0,0,3.5,31410.5689744,17730.0075744,0,13680.5614,0,1780880.7608064,300972.3508,3715202.6982752,0,0,0.307407407407407,0,0,292,0,0,643533.608256,643533.608256,0,0,5,6,12,"11"
"7270","2103000610",10,2.7,1,0,0,NA,1,"2100006","Eastern",0,3,2011,0,0,0,0,0,4,39126.405604,18331.952276,0,20794.453328,0,219326.7603648,158475.6232576,2412375.4750304,0,0,0.464285714285714,0,0,14,0,0,71138.91928,71138.91928,0,0,2,3,0,"11"
"7271","2103000611",8,2.16,1,0,0,NA,1,"2100006","Eastern",0,3,2011,0,0,0,0,0,1.84,19207.5082056,17565.8408376,0,0,1641.667368,231146.7654144,33271.1253248,1263208.3174304,0,0,0.665625,0,0,36,0,0,45966.686304,45966.686304,0,0,3,39,0,"11"
"7272","2103000702",2,0.54,1,0,0,NA,1,"2100007","Eastern",0,12,2010,0,0,0,0,0,0.600000008940697,6730.8362088,5198.613332,0,1532.2228768,0,22326.6762048,0,0,0,0,0.466666666666667,0,0,82,0,0,100688.931904,100688.931904,0,0,0,3,0,"11"
"7273","2103000703",5,1.35,1,0,0,NA,1,"2100007","Eastern",0,12,2010,0,0,0,0,0,2.5,11327.5048392,6895.0029456,0,3173.8902448,1258.6116488,401880.1716864,113822.270848,1104732.6941728,0,0,0.519047619047619,0,0,83.5,0,0,516577.998464,516577.998464,0,0,2,3,1,"11"
"7274","2103000704",9,2.43,1,0,0,NA,1,"2100007","Eastern",0,6,2011,0,0,0,0,0,0.5,50672.7994256,41917.2401296,0,8755.559296,0,1118960.4780288,430116.850416,4184062.898576,0,0,0.5,0,0,102,0,0,109444.4912,109444.4912,0,0,2,0,0,"11"
"7275","2103000705",6,1.62,1,0,0,NA,1,"2100007","Eastern",0,12,2010,0,0,0,0,0,3,23530.565608,17839.4520656,0,5691.1135424,0,592313.5863744,635325.271416,2451228.2694064,0,0,0.591666666666667,0,0,12,0,0,50891.688408,50891.688408,0,0,0,5,2,"11"
"7276","2103000707",8,2.16,1,0,0,NA,1,"2100007","Eastern",0,12,2010,0,0,0,0,0,9.37,31957.7914304,17511.118592,0,14446.6728384,0,284993.4550848,95763.9298,2042562.5392656,0,0,0.472380952380952,0,0,498.5,0,0,780995.8892032,780995.8892032,0,0,0,4,16,"11"
"7277","2103000708",3,0.27,1,0,1,NA,1,"2100007","Eastern",0,6,2011,0,0,0,0,0,1.5,5691.1135424,4925.002104,0,766.1114384,0,87993.3709248,0,0,0,0,0.464285714285714,0,0,4.5,0,0,0,0,0,0,0,0,0,"11"
